business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
sCo8DEQfbc8_xWzg2kmvIA,"""Al Mandi""",The Danforth,"""1328 Danforth Avenue""",Toronto,ON,M4J 1M9,43.6823292,-79.3293106,3.5,6,1,African;Restaurants;Halal;Middle Eastern;Arabian;Mediterranean
UKRuyeUCT4Z10AvTlB9MkQ,"""Wendy's""",Church-Wellesley Village,"""475 Yonge St""",Toronto,ON,M4Y 1X7,43.66280692,-79.38346803,3.5,13,1,Fast Food;Burgers;Restaurants
qtbOzUxuXOmVvsXessByZw,"""Baby Point Hardware""",Bloor-West Village,"""777 Annette St""",Toronto,ON,M6S 2E4,43.6582944,-79.4875609,5,6,1,Home Services;Hardware Stores;Home Inspectors;Home & Garden;Shopping
bedF5IYojJgpEKeWroTkSA,"""F As In Frank""",Queen Street West,"""418 Queen Street W""",Toronto,ON,M5V,43.6485418,-79.3979152,3,6,1,Shopping;Fashion;Used;Vintage & Consignment
oKwQBCuUrTV-3rHeYKywog,"""Manstop""",Queen Street West,"""71 Duncan Street, 2nd Floor""",Toronto,ON,M5V 1Z4,43.6500592,-79.3893127,4.5,25,1,Beauty & Spas;Barbers
wVnvWvuS7ZZMQwW8uQEcmg,"""Oishii Japanese Restaurant & Bar""",Church-Wellesley Village,"""556 Church St""",Toronto,ON,M4Y,43.6658678,-79.3811324,2,7,1,Restaurants;Japanese
lqagldgZR_GSZejz7xYogQ,"""Soho House Toronto""",Downtown Core,"""192 Adelaide St W""",Toronto,ON,M5H 4E7,43.64876414,-79.3865051,4,27,1,Canadian (New);Lounges;Restaurants;Social Clubs;Arts & Entertainment;Nightlife;Bars
7461xh8zxRcdxcXBswixMw,"""Jerusalem Restaurant""",,"""955 Eglinton Avenue W""",York,ON,M6C 2C4,43.7002454,-79.4289453,4,68,1,Restaurants;Middle Eastern
CVhTzLShRr_LDR5vjFXdcA,"""Apple Store""",,"""3401 Dufferin Street""",North York,ON,M6A 2T9,43.72595598,-79.45166588,2,41,1,Local Services;Computers;Shopping;Mobile Phones;IT Services & Computer Repair;Electronics
oRAOQy4eyYOswO9zMXF-Uw,"""Beaches n Cream""",The Beach,"""2 Lee Avenue, Kew Beach Park""",Toronto,ON,M4E 2N8,43.66649164,-79.2970724,3,4,1,Coffee & Tea;Food;Ice Cream & Frozen Yogurt
CJKgffwOSqZ7WpKVruA0xQ,"""Flock""",,"""97 Harbord Street""",Toronto,ON,M5S 1G4,43.662574,-79.403622,3.5,45,1,Food;Canadian (New);Restaurants;Salad
KMlQiyUShDU_ZSDWIp2tUQ,"""Nuvo Nails""",City Place,"""391 Front Street W""",Toronto,ON,M5V 3S8,43.642677,-79.3929245,3,26,1,Beauty & Spas;Nail Salons;Threading Services;Waxing;Hair Removal
6pEyG24l1R9T3pnl7RET6Q,"""Islington Station""",Etobicoke,"""1243  Islington Avenue""",Toronto,ON,M8X,43.64489515,-79.52420346,2.5,14,1,Public Transportation;Hotels & Travel;Transportation
3bd5LGDc0v782OlAWU3R1Q,"""Pho Dau Bo""",Scarborough,"""665 Markham Road""",Toronto,ON,M1H 1R2,43.7610954,-79.2252503,3,33,1,Vietnamese;Restaurants
fbBTvnuHPMsAQs_RShdVyw,"""Grilltime Gourmet Meat Shop""",,"""62 Laird Drive""",Toronto,ON,M4G 3T2,43.7047044,-79.3615454,4,8,1,Barbeque;Food;Burgers;Grocery;Specialty Food;Meat Shops;Restaurants
wNXw53wmePcf_V3rF18LUg,"""Grazie Ristorante""",Yonge and Eglinton,"""2373 Yonge Street""",Toronto,ON,M4P 2C8,43.7093922,-79.398862,4,325,1,Italian;Restaurants;Bars;Nightlife;Wine Bars
yGfE9PLem8G1Zr3EcgLIOQ,"""Icell wireless""",Downtown Core,"""628 Yonge Street""",Toronto,ON,M4Y 1Z8,43.666268,-79.3852381,4.5,29,1,Mobile Phone Repair;IT Services & Computer Repair;Local Services
lT1Wxzoyqrs1v3Wb85w-Lg,"""Beaches Health Group""",The Beach,"""2212 Queen Street E""",Toronto,ON,M4E 1E9,43.6725929,-79.2886742,5,4,1,Beauty & Spas;Massage Therapy;Health & Medical;Massage;Physical Therapy;Chiropractors
zhoNuaWrB125_LRRVPWMSQ,"""Rosewater""",Downtown Core,"""19 Toronto Street""",Toronto,ON,M5C 2R1,43.6504753,-79.3759741,3.5,112,1,Event Planning & Services;Restaurants;Venues & Event Spaces;Canadian (New)
ZchQEkoujPt8b1H0RtmBAg,"""Lennie's Whole Foods""",Cabbagetown,"""489 Parliament Street""",Toronto,ON,M5A 3A3,43.664352,-79.3678946,3.5,11,1,Specialty Food;Health Markets;Food
BZInFfFFCne6n3zmzg8zzA,"""Starbucks""",Downtown Core,"""Scotia Plaza, 40 King Street W, Unit M128""",Toronto,ON,M5H 3Y2,43.64979927,-79.37938124,2.5,3,1,Restaurants;Bakeries;Sandwiches;Food;Coffee & Tea
YugrTS1fQ4FsXkneAZNpXw,"""Taste of Greek Cuisine""",Scarborough,"""3541 St. Clair Avenue E""",Toronto,ON,M1K 1L6,43.716227,-79.2623655,3,10,1,Greek;Restaurants
JBR0V2uvYNjHPbW3bD61LQ,"""Watan Pizza and Grill""",,"""62 Overlea Boulevard""",Toronto,ON,M4H 1C4,43.70786083,-79.34336364,4,5,1,Pizza;Restaurants;Delicatessen;American (Traditional);Food
VKSQmqWfEJF_mD_aivnv1w,"""Garden Gangsters""",St. Lawrence,"""12 Market Street""",Toronto,ON,M5E 1M6,43.6484998,-79.3721374,3,8,1,Juice Bars & Smoothies;Food;Salad;Gluten-Free;Restaurants
oWYzzx-hs4jVNHW0xLWUtA,"""Chu Shing Textiles""",Alexandra Park,"""440 Queen Street W""",Toronto,ON,M5V 2A8,43.6484673,-79.3989248,3.5,3,1,Arts & Crafts;Shopping;Fabric Stores
tF9x2PFZM_DOIpIxk0DDzQ,"""McDonald's""",Queen Street West,"""160 Spadina Ave""",Toronto,ON,M5T 2C2,43.6488148,-79.396742,2.5,28,1,Fast Food;Burgers;Restaurants
esrKSIs5pVCc7MHRYevOLg,"""Long Hui Supermarket""",,"""2437 Finch Ave W""",Toronto,ON,M9M 2E7,43.7497269,-79.5497477,2.5,3,1,Food;Grocery
F0GVTH0I81sEMHnLYahS2g,"""Prestige Studio For Men""",Downtown Core,"""Sheraton Hotel Concourse Level, 123 Queen Street W""",Toronto,ON,M5H 3M9,43.6511809,-79.3844646,5,4,1,Barbers;Beauty & Spas
Huo1lJmVkdqvFuLtA74Nhw,"""Casa Di Giorgios""",Upper Beach,"""1646 Queen St E""",Toronto,ON,M4L 1G3,43.66684,-79.3152179,4,54,1,Restaurants;Pizza;Italian
H-TEXVBXoNLFw2lp9gA2zA,"""Sushi On Roncy""",Roncesvalles,"""293 Roncesvalles Avenue""",Toronto,ON,M6R 2M3,43.6478044,-79.4494705,3,38,1,Sushi Bars;Japanese;Restaurants
pOe045d08sWNYEMwD7q0Vg,"""Telegramme Prints and Custom Framing""",Ossington Strip,"""194 Ossington Avenue""",Toronto,ON,M6J 2Z7,43.6486125,-79.4206123,3,6,1,Shopping;Event Planning & Services;Framing;Arts & Crafts;Flowers & Gifts;Cards & Stationery
RzvbHaDXSQn7d_b5UAFjLQ,"""Pita 2 Go""",Bickford Park,"""678 College St""",Toronto,ON,M6G,43.6552795,-79.4169168,3.5,4,1,Mediterranean;Restaurants;Middle Eastern
aNNOpMame_VEIIZUQ8m5HQ,"""Pandora""",,"""Yorkdale Shopping Centre, 3401 Dufferin Street""",Toronto,ON,M6A 2T9,43.7260866,-79.4539735,2,7,1,Jewelry;Shopping
xTTvF0XjJ42hpg4I3BS9Og,"""HoopDome""",Downsview,"""75 Carl Hall Road, Unit 17""",North York,ON,M3K 2B9,43.74639755,-79.47377184,4,5,1,Recreation Centers;Shopping;Sporting Goods;Active Life
QyVjwD27yTMDD7oy_ydCxA,"""Skymark Shoe Repair""",,"""3555 Don Mills Road""",North York,ON,M2H 3N3,43.7939998,-79.3538297,5,3,1,Shoe Repair;Local Services
LqbWGHDW43ZsJaYS8RJvOQ,"""Blowdry Lounge""",,"""1788 Avenue Road""",Toronto,ON,M5M 3Y9,43.72994902,-79.41888124,5,3,1,Hair Salons;Blow Dry/Out Services;Beauty & Spas
jjuPRjgssbZh8zlgLFQgew,"""Peaks & Rafters""",Seaton Village,"""585 Dupont Street""",Toronto,ON,M6G 1Y8,43.6721022,-79.4190964,2.5,4,1,Shopping;Furniture Stores;Home & Garden
dKsUutlZ0BDoiDamJHyItA,"""Massage On Demand""",,"""""",Toronto,ON,M3H,43.7543283,-79.4422593,5,3,1,Beauty & Spas;Health & Medical;Massage Therapy;Massage
zSkdFkXfhLU8AV3PCoMgRw,"""Digital Dreams Music Festival""",,"""909 Lake Shore Boulevard W""",Toronto,ON,M6K 3B9,43.6293322,-79.4150723,3.5,3,1,Arts & Entertainment;Festivals
XzDQx9TaXKdKIN471Pb2bA,"""Natalie Nails""",Scarborough,"""3551 Saint Claire Avenue E""",Toronto,ON,M1K 1L6,43.7163286,-79.2618875,4,3,1,Beauty & Spas;Hair Removal;Nail Salons;Waxing
_k-pqsaVgvCfeMJ4AiMaZQ,"""Chopsticks+Forks""",Downtown Core,"""""",Toronto,ON,,43.653226,-79.3831843,5,3,1,Tours;Comfort Food;Korean;Food Tours;Hotels & Travel;Walking Tours;Restaurants
k1bedxQDWv_SGHJWsmNt9A,"""Music Gallery""",Downtown Core,"""197 John Street""",Toronto,ON,M5T 1X6,43.6515097,-79.3911552,5,4,1,Event Planning & Services;Music Venues;Arts & Entertainment;Nightlife;Venues & Event Spaces
URBmPpflhldLwgdNHFVYOQ,"""Mark 1 Cleaners""",The Beach,"""2208 Queen Street E""",Toronto,ON,M4E 1E7,43.6724522,-79.2892153,2,4,1,Dry Cleaning & Laundry;Laundry Services;Local Services
u4wlIcfIHA8fhnszID8NqQ,"""241 Pizza""",Cabbagetown,"""451 Parliament Street""",Toronto,ON,M5A 3A3,43.6635483,-79.3675041,3,8,1,Pizza;Fast Food;Restaurants
xbCLTxUYvm1ZMzBYtKEq4w,"""Platinum Club""",,"""40 Bay St""",Toronto,ON,M5J 2X2,43.6435205,-79.3790818,4.5,3,1,Restaurants;Modern European
LJSEmHKt4GH8UlXvaUnBNw,"""Silk MedSpa""",Bickford Park,"""823A Bloor Street W""",Toronto,ON,M6G 1M1,43.6625664,-79.4225611,1.5,10,1,Medical Spas;Beauty & Spas;Health & Medical
tBDkO-vfXrXMnLJu2sF0Hw,"""Sichuan Ren""",Willowdale,"""5195 Yonge Street""",Toronto,ON,M2N 5P7,43.76908818,-79.41304509,2.5,12,1,Chinese;Restaurants
X0TQYEICi867HGQs7pYrLw,"""Hawaii Bar""",Dovercourt,"""989 Dovercourt Road""",Toronto,ON,M6H 2X6,43.6670722,-79.4315055,4.5,10,1,Pubs;Nightlife;Comedy Clubs;Dive Bars;Bars
LzYy9DdprXyI2zXNSP267g,"""East Side Mario's""",,"""2171 Steeles Ave W""",Toronto,ON,M3J 3N2,43.78561834,-79.47604922,2,37,1,Italian;American (Traditional);Restaurants;Pizza
k1lSQ4VIqEn36UL1zkb3dw,"""VIPS Sushi""",Willowdale,"""9 Byng Avenue""",Toronto,ON,M2N,43.77666539,-79.41414338,4,101,1,Japanese;Sushi Bars;Restaurants
6aOnrzf15RMqFNOQ-_ElIA,"""COCO Crafted Organic Chocolate""",Bloor-West Village,"""365 Jane Street""",Toronto,ON,M6S 2E2,43.6575995,-79.4876834,5,16,1,Chocolatiers & Shops;Food;Specialty Food
a4MVM9E9022sYFrrYWy9DQ,"""Marcello’s pizzeria""",,"""1163 Saint Clair Avenue W""",Toronto,ON,M6E 1B2,43.6778954,-79.4425691,4,82,1,Restaurants;Italian;Pizza
DD2LT2Hb_WwgOQFbt73Etw,"""The Bone House""",Leslieville,"""946 Queen St E""",Toronto,ON,M4M 1J7,43.6610066,-79.3412107,4.5,21,1,Pets;Pet Stores
0kj2gElqk24gcKwVslyx-g,"""Tim Horton's""",Riverdale,"""91 Danforth Ave.""",Toronto,ON,M4K 1N2,43.6760747,-79.3585801,2.5,5,1,Coffee & Tea;Food;Donuts
juLWWe-wVh_1uMLMAaP4qA,"""Tea Shop 168""",City Place,"""357 Bremner Boulevard, Unit A11""",Toronto,ON,M5V 3M5,43.6405223,-79.3923793,2.5,22,1,Coffee & Tea;Food
WckCtqnKLHnEV9Z5zVYXdw,"""St Lawrence Residences""",Corktown,"""135 Jarvis St""",Toronto,ON,M5C 2H6,43.6532949,-79.3729283,1.5,4,1,Hotels & Travel;Event Planning & Services;Hotels
1pE3hc4Y13X2wCjhhi1e-g,"""iQ Food""",Downtown Core,"""181 Bay Street""",Toronto,ON,M5J 2T3,43.647388,-79.378779,4,61,1,Health Markets;Coffee & Tea;Gluten-Free;Fast Food;Specialty Food;Restaurants;Food;Salad;Juice Bars & Smoothies
LTnVQ0cIUGUa7foCqrJ27g,"""Gong Cha Tea""",Willowdale,"""5449 Yonge Street""",Toronto,ON,M2N 5S1,43.7772944,-79.4145896,3.5,56,1,Food;Tea Rooms;Cafes;Restaurants
jja-jgwT5vRAUuL-G_4qKw,"""FreshCo""",Scarborough,"""1255 Mccowan Road""",Toronto,ON,M1H 2K3,43.773926,-79.251488,3,3,1,Grocery;Food
hmxygurO6EHHl_JLZGddLA,"""Sushi Express""",Yonge and Eglinton,"""20 Eglinton Ave W""",Toronto,ON,M4R,43.7068303,-79.3991294,3.5,3,1,Japanese;Restaurants;Sushi Bars
rCW-9m9MnTdtq_sotvqZkg,"""Mount Pleasant-Davisville Veterinary Hospital""",Mount Pleasant and Davisville,"""745 Mount Pleasant Road""",Toronto,ON,M4S 2N4,43.70744259,-79.38959507,5,7,1,Pets;Pet Services;Veterinarians
ocdLVNk7wVIFiRxQBNTNfA,"""Maidstr""",Etobicoke,"""2302 Lake Shore Boulevard W, Unit 2""",Toronto,ON,M8V 1B4,43.6184823,-79.4869855,5,9,1,Carpet Cleaning;Home Services;Professional Services;Office Cleaning;Home Cleaning;Local Services
lDkKSL4AT2faZwClvCvLnw,"""Golden Diner Family Restaurant""",Church-Wellesley Village,"""105 Carlton Street""",Toronto,ON,M5B 1M1,43.6621695,-79.3773938,3,26,1,Mediterranean;Restaurants;Greek;Diners
TdMqYHLzJWHxPIsPrtZIUQ,"""Toronto Maid Service""",,"""""",Toronto,ON,M5V 2L5,43.6457416,-79.3971467,1,3,1,Home Services;Home Cleaning
XHn6K_Cf0rt05qP0HgGMaA,"""The Bra Bar""",Yorkville,"""15 Hazelton Avenue""",Toronto,ON,M5R 2E1,43.6713745,-79.3931198,2.5,3,1,Fashion;Shopping;Lingerie;Women's Clothing
9jZ9el4v3gWwV2oc5u5kFQ,"""Pho Saigon""",,"""Victoria Park Avenue & Lawrence Avenue E""",Toronto,ON,M4A 2V6,43.7421494,-79.3098221,3.5,14,1,Food;Vietnamese;Restaurants
Mzc-5qTf_eY5mNR7Zn5S2w,"""Nail's Attraction""",Downtown Core,"""640 Yonge Street""",Toronto,ON,M4Y 1Z8,43.666539,-79.3852471,2.5,24,1,Nail Salons;Beauty & Spas
Zzqu_Qwy3zhP2WybL3-4Eg,"""Venetian Day Spa""",,"""1881 Steeles Avenue W, Unit 4""",North York,ON,M3H 5Y4,43.78636172,-79.46891255,2.5,13,1,Day Spas;Beauty & Spas;Nail Salons;Hair Removal;Waxing;Gift Shops;Flowers & Gifts;Shopping
niXKSy2D-Dd_uib7gnQGkQ,"""Black Eagle""",Church-Wellesley Village,"""457 Church St""",Toronto,ON,M4Y 2C5,43.6641424,-79.3801478,3,10,1,Gay Bars;Bars;Nightlife
hr9hEXhNNYI7UqPNU1Pt2g,"""IGBeauty""",Mount Pleasant and Davisville,"""605 Eglinton Avenue E""",Toronto,ON,M4P 1P8,43.7108478,-79.3775673,4.5,8,1,Skin Care;Nail Salons;Laser Hair Removal;Beauty & Spas;Hair Removal
A_eLE3cYQOzUfkVK-k4UeA,"""Sweet Temptations""",Downtown Core,"""The Exchange Tower, Concourse Level, 130 King Street  W""",Toronto,ON,M5X 1A9,43.65570999,-79.37906443,4,4,1,Candy Stores;Specialty Food;Food
4Ua5_CI0rKq3ar5hUTUprw,"""KINTON RAMEN""",Downtown Core,"""396 Church St""",Toronto,ON,M5B 2A2,43.6605217,-79.378806,4,122,1,Ramen;Japanese;Restaurants;Noodles
c4uRGaRPVaaNu9Fm5Y-E1g,"""Sleep Country""",,"""3134 Yonge Street""",Toronto,ON,M4N 2K6,43.7266578,-79.4029861,1.5,4,1,Home & Garden;Mattresses;Furniture Stores;Shopping
hxEzLvZncAaPyXW_0atsKQ,"""Mucho Burrito""",Scarborough,"""6714 Kingston Road""",Toronto,ON,M1B,43.79758832,-79.14943686,2.5,10,1,Specialty Food;Mexican;Food;Restaurants;Imported Food;Ethnic Food
uLE1AmXIJozjtie-cizZGw,"""Bow Thai Restaurant""",,"""4755 Leslie Street""",Toronto,ON,M2J 2L3,43.77870838,-79.36396828,3,42,1,Thai;Restaurants
B121FD0U2KkK9KfQUgXrNg,"""Selftraits""",Queen Street West,"""545 Queen Street W""",Toronto,ON,M5V 2B6,43.6477916,-79.3999836,5,3,1,Local Services;Customized Merchandise;3D Printing;Shopping
dBIoGsn6ypjcUeTZ1es2GA,"""Executive General Contracting""",Scarborough,"""155 Conlins Road""",Toronto,ON,M1C 1C4,43.7887112,-79.1831109,5,3,1,Contractors;Home Services;Landscaping
9L-2x2PbFXITCNl6Df7kmw,"""Living Lighting - Toronto""",The Beach,"""1841 Queen Street E""",Toronto,ON,M4L 3Z6,43.6683146,-79.3070954,2.5,5,1,Home Decor;Lighting Fixtures & Equipment;Home Services;Shopping;Home & Garden
lbdW9Ex2xjYbVJaHgWwe7A,"""Dundas Garden""",Chinatown,"""473 Dundas St W""",Toronto,ON,M5T 1G8,43.6530506,-79.3968456,1.5,3,1,Chinese;Restaurants
6rTfCrx1653GH7sMS2G7KQ,"""Sleepy Baker""",,"""7 Coxwell Avenue""",Toronto,ON,M4L 3A8,43.6663832,-79.3165575,4,10,1,Desserts;Bakeries;Event Planning & Services;Caterers;Food
TA4Zu50PihHN_n2sFgh9Og,"""Bandiera Jewellers""",Yorkville,"""123 Yorkville Ave""",Toronto,ON,M5R 1C4,43.6706202,-79.393237,5,3,1,Shopping;Jewelry
c_P-PDv_1omKKKmeCJxG8w,"""Pappas Grill""",Greektown,"""440 Danforth Avenue""",Toronto,ON,M4K 1P4,43.6777938,-79.3506751,2.5,75,1,Greek;Mediterranean;Restaurants
1-Z6tVozu4v1JHzlg8x4kA,"""Starbucks""",,"""3252 Yonge Street""",Toronto,ON,M4N 2L4,43.7297304,-79.4037685,2.5,5,1,Restaurants;Food;Cafes;Coffee & Tea
SAINRBBSh5WzyfD_5-wRmw,"""Versus Coffee""",Downtown Core,"""70 Adelaide Street E""",Toronto,ON,M5C 2R6,43.65120757,-79.37542093,4,40,1,Coffee & Tea;Cafes;Restaurants;Food
3dY5ljdznVZPZun37v2PWQ,"""Starbucks""",Discovery District,"""47 Charles Street W""",Toronto,ON,M5S 1K5,43.668171,-79.3889187,3,11,1,Food;Coffee & Tea
kHInRbprsQvotfKiEQVcDA,"""Ivory Salon and Spa""",Yorkville,"""980 Yonge Street""",Toronto,ON,M4W 3V8,43.6752902,-79.3890219,3.5,3,1,Day Spas;Hair Salons;Beauty & Spas
uaG8Rf8kLy2CHIKOmedcDw,"""Surmesur""",Corktown,"""108 Queen Street E""",Toronto,ON,M5C 1S6,43.6536259,-79.3736674,3,16,1,Accessories;Shopping;Formal Wear;Fashion;Men's Clothing
_9wlWS0Ch7G09oXrcqhRZg,"""Archive Tattoo""",Brockton Village,"""1528 Dundas St W""",Toronto,ON,M6K 1T5,43.6498644,-79.4329876,4.5,10,1,Tattoo;Beauty & Spas
zcWit_aSGR5wiunYB_Zapw,"""Second Cup""",,"""518 Eglinton Avenue W""",Toronto,ON,M5N 1A5,43.7036411,-79.4136884,4,7,1,Desserts;Coffee & Tea;Juice Bars & Smoothies;Food
ir60MHKE9VQyKADmkZVksw,"""Echo Beach""",,"""909 Lakeshore Boulevard W""",Toronto,ON,M6K 3L3,43.62944092,-79.41155324,2.5,8,1,Nightlife;Music Venues;Arts & Entertainment
1fZuXWkUfdwT76oKGOhhUw,"""Fast Fresh Foods""",Downtown Core,"""Eaton Centre, 220 Yonge St""",Toronto,ON,M5B 2H1,43.6540667,-79.3800815,3.5,13,1,Salad;Sandwiches;Restaurants
LWP_BglXIYAV1hM1OCvAwQ,"""Ann Taylor""",Downtown Core,"""220 Yonge Street""",Toronto,ON,M5B 2H1,43.65485615,-79.38105563,4,7,1,Accessories;Women's Clothing;Shopping;Fashion
BY0o4pOtNPKyTklTFXDJpg,"""Dineen Coffee""",Downtown Core,"""140 Yonge St""",Toronto,ON,M5C 2L7,43.65115643,-79.37896276,4,261,1,Coffee & Tea;Food
IZzJaZWvw-IUrOLkP09JRQ,"""Allen's""",Riverdale,"""143 Danforth Avenue""",Toronto,ON,M4K 1N2,43.67642143,-79.35731594,3.5,142,1,Nightlife;Pubs;Restaurants;Irish;Bars
NtmoaTIa5pLit1vDsW7bwg,"""Last Gen""",University of Toronto,"""193 College Street, 2nd Floor""",Toronto,ON,M5S 3E4,43.6589026,-79.3949914,5,4,1,Videos & Video Game Rental;Vinyl Records;Hobby Shops;Shopping;Books;Mags;Music & Video;Electronics
qJm-Z5GJ3FRAogs_xNQHug,"""Kew Beach Veterinary Hospital""",The Beach,"""1737 Queen Street E""",Toronto,ON,M4L 6S5,43.667392,-79.310771,3.5,10,1,Pets;Veterinarians
mJtUgqSCi4m-lMiH4uIn8Q,"""TD Canada Trust""",Wallace Emerson,"""1245 Dupont Street, Galleria Mall""",Toronto,ON,M6H 2A5,43.6679512,-79.4416878,1.5,3,1,Financial Advising;Financial Services;Banks & Credit Unions
mBOIef7a4hONEbSi_ai8Bw,"""Beast""",Niagara,"""96 Tecumseth Street""",Toronto,ON,M6J 2H1,43.6441147,-79.405753,4,330,1,Restaurants;Breakfast & Brunch;American (New);Canadian (New);Tapas/Small Plates
X836NEAUquivaMXx3JE4EQ,"""Showcase""",,"""Centrepoint Mall, 6288 Yonge  North York""",Toronto,ON,M2M 3X4,43.79598199,-79.42261561,1.5,3,1,Shopping;Department Stores;Fashion
shoSMZu0vDoiBfTn1MmlxQ,"""Hakim Optical""",Etobicoke,"""1325 the Queensway""",Toronto,ON,M8Z 1S8,43.6207643,-79.5272617,2,5,1,Health & Medical;Optometrists;Shopping;Eyewear & Opticians
mJL83yZhnfBy7HKOTKs-YQ,"""JV Supermarket""",,"""912 St Clair Avenue W""",Toronto,ON,M6C 1C6,43.6801539,-79.4341158,3,4,1,Food;Grocery
kemSq9mBxmPaKHQrUXPJ_g,"""Kupfert & Kim""",Financial District,"""First Canadian Place, 100 King Street West""",Toronto,ON,M5X 1C7,43.6485583,-79.3817111,4,113,1,Gluten-Free;Vegan;Restaurants;Vegetarian
htrY2y_kY8Q7fwyNQr8uKA,"""Laundry Concierge""",Leslieville,"""233 Carlaw Avenue, Unit 101C""",Toronto,ON,M4M 3N6,43.6616247,-79.3386126,2.5,3,1,Shoe Repair;Laundry Services;Shoe Shine;Local Services;Dry Cleaning & Laundry
VjezVp9hX0JYu8i986EmNQ,"""Rob Gordy's Boot Camp Toronto""",Downtown Core,"""66 Gerrard Street E, Suite 305""",Toronto,ON,M5B 2M2,43.6600471,-79.3788023,4.5,7,1,Health & Medical;Weight Loss Centers;Gyms;Active Life;Fitness & Instruction;Trainers
EsCSATOT6Nu2lThGbJCc0A,"""Antech Hair and Skin Clinics""",Yorkville,"""1240 Bay Street, Suite 200""",Toronto,ON,M5R 2A7,43.6702995,-79.3901641,3,4,1,Skin Care;Hair Removal;Health & Medical;Day Spas;Laser Hair Removal;Beauty & Spas;Medical Spas
#NAME?,"""Michael's Barber Shop""",Church-Wellesley Village,"""66 Wellesley Street E""",Toronto,ON,M4Y 1G2,43.6657734,-79.3812465,4.5,6,1,Hair Salons;Beauty & Spas;Barbers
iFGJMKtmKUx8Yta6jWuCVw,"""Gorman's Menswear""",Downtown Core,"""211 Church St""",Toronto,ON,M5B 1E1,43.6559579,-79.3768844,3.5,3,1,Shopping;Fashion;Formal Wear
yyvZLyWqP-V0u4Az1zIdFg,"""Ricci Salon""",Yorkville,"""19 Yorkville Avenue""",Toronto,ON,M4W,43.6716172,-79.3885075,4,4,1,Hair Salons;Beauty & Spas
7OhmKvC8NdzNtvc0zMDLOg,"""Centerpoint Mall""",,"""6464 Yonge Street""",Toronto,ON,M2M 3X7,43.795891,-79.422305,3,19,1,Shopping;Shopping Centers
xG2DxjHdoUf3frxogIeTAg,"""MEC Toronto""",Entertainment District,"""400 King Street W""",Toronto,ON,M5V 1K2,43.6460903,-79.393106,4.5,139,1,Shopping;Active Life;Women's Clothing;Bikes;Fashion;Men's Clothing;Sports Wear;Outdoor Gear;Sporting Goods
m97lSHaZFEosl-tpY4yNGA,"""One 2 One Studio""",,"""506 Eglinton Avenue W""",Toronto,ON,M5N 1A5,43.7037206,-79.4133584,4,4,1,Flowers & Gifts;Makeup Artists;Gift Shops;Cosmetics & Beauty Supply;Shopping;Laser Hair Removal;Hair Salons;Skin Care;Eyelash Service;Hair Removal;Beauty & Spas
Q90LWaOS5vzcWItKN0sbsA,"""Sheppard-Yonge Station""",Willowdale,"""4800 Yonge Street""",Toronto,ON,M2N 6G5,43.76203242,-79.41189622,3,5,1,Hotels & Travel;Train Stations;Transportation;Public Transportation
4mNkxkZpHI3lbB22ULrEoQ,"""Bowlerama Newtonbrook""",,"""5837 Yonge Street""",North York,ON,M2M 3T9,43.785746,-79.415789,3.5,13,1,Active Life;Bowling
CL1wZ2PuzUXG6PzjRZQICw,"""Gharoa Restaurant""",East York,"""2994 Danforth Avenue""",East York,ON,M4C 1M7,43.6905454,-79.2914288,4,12,1,Restaurants;Halal;Bangladeshi
tVLoTAOYdAM4R1ha0oQyJA,"""Mizuki Sushi""",,"""3555 Don Mills Road, Unit 5""",North York,ON,M2H 3N3,43.794097,-79.355029,2.5,53,1,Sushi Bars;Buffets;Restaurants;Japanese
KhF4QdgfrywfYRe7Yze7JQ,"""Thyme Maternity""",,"""3401 Dufferin Street""",North York,ON,M6A 2T9,43.726265,-79.451808,3,5,1,Accessories;Women's Clothing;Maternity Wear;Fashion;Shopping
q9_gLvTNf11etVxbH7JY0Q,"""Yasu""",,"""81 Harbord Street""",Toronto,ON,M5S,43.66272684,-79.40327905,4.5,248,1,Sushi Bars;Food;Japanese;Restaurants
Xemqa6GIKDrAZYW60VXG9A,"""pōm Health and Wellness""",Yorkville,"""12 Cumberland Street, Suite 300""",Toronto,ON,M4W 1J5,43.670922,-79.387891,5,4,1,Acupuncture;Active Life;Massage Therapy;Yoga;Naturopathic/Holistic;Doctors;Health & Medical;Fitness & Instruction
tmxCHyJ-w7vI2spzjjy2-A,"""Esperanca Salon & Spa""",Etobicoke,"""681 Scarlett Road""",Toronto,ON,M9P 2T3,43.6944313,-79.5187836,4.5,3,1,Hair Removal;Beauty & Spas;Cosmetics & Beauty Supply;Shopping;Day Spas;Blow Dry/Out Services;Waxing;Hair Salons;Skin Care
Gtc6nYF0z_NSvSwkZLTaLQ,"""Green Car Tires""",Scarborough,"""25 Munham Gate""",Toronto,ON,M1P 2B3,43.7595376,-79.2778291,3.5,3,1,Tires;Automotive
xF2zrVbXtB6TxMBPGJKxog,"""Cafe Neon""",Wallace Emerson,"""241 Wallace Avenue""",Toronto,ON,M6H 1V5,43.6618023,-79.446444,4,54,1,Cafes;Restaurants
